id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
379696079002140672,37.83263258,-122.4799633,Foggy bridge #goldengatebridge #sanfrancisco #california @ Vista Point http://t.co/yKxnTmjFWX,2013-09-16 19:59:34,389568095,49,32.0,49.32
379698987353530369,37.83293685,-122.48013471,"@JustJimWillDo @MBObservatory @cafuego @WeRPhotography I'm in the US at the moment, will see what I can chase up via email.",2013-09-16 20:11:07,51305605,49,32.0,49.32
379699382431776768,37.83286439,-122.48038474,"@JustJimWillDo @MBObservatory not a problem, we've had two very good astro photo speakers, don't know if either tweets - yet! :-)",2013-09-16 20:12:41,51305605,49,32.0,49.32
379699740214300672,37.83286439,-122.48038474,"Achievement unlocked, walked across Golden Gate bridge. 3 hour walk from ferry terminal with it. Watched seals from the bridge!",2013-09-16 20:14:07,51305605,49,32.0,49.32
379730364488753152,37.83263258,-122.4799633,Last day of the best/longest birthday ever @ Vista Point http://t.co/nzQ1jCCvMx,2013-09-16 22:15:48,28505491,49,32.0,49.32
379988757115854849,37.83263258,-122.4799633,Hello Goodmorning San Francisco Bay Área ?!!! #sf #sanfrancisco #goldengate #goodmorningpost @ Vista… http://t.co/jW5PmYWhFo,2013-09-17 15:22:34,137918621,49,32.0,49.32
379995120583868416,37.83263258,-122.4799633,Not often that the view to Oakland is unobstructed. #srm #sramnorcal #sausalito #marin #morningcommute… http://t.co/PLXU4m398m,2013-09-17 15:47:51,117087674,49,32.0,49.32
380036481999699969,37.83263258,-122.4799633,The GG Bridge never takes a bad pix. @ Vista Point http://t.co/lBMil5eYQB,2013-09-17 18:32:12,5763262,49,32.0,49.32
380049073468080128,37.83263258,-122.4799633,California is so much better than Oregon @ Vista Point http://t.co/4kTbVvMJyw,2013-09-17 19:22:14,475398703,49,32.0,49.32
380098377184075777,37.83247136,-122.47952803,I just rode a scooter across the Golden Gate Bridge and found this. http://t.co/C9OEoGyPFn,2013-09-17 22:38:09,27476747,49,32.0,49.32
380142813759176704,37.83263258,-122.4799633,In the Bay! @ Vista Point http://t.co/y6YGd88kz1,2013-09-18 01:34:44,26821846,49,32.0,49.32
380247968383000576,37.83263258,-122.4799633,"My very first time at night ??. I'm in love, this is really romantic. I'm so lucky right now ??.… http://t.co/nuIptFI0xN",2013-09-18 08:32:34,241748907,49,32.0,49.32
