id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
378180735678418944,37.52956503,-122.28745223,#SexPlaylist Paula Cole- Feelin' Love,2013-09-12 15:38:08,135726218,20,14.0,20.14
378347858816008192,37.5284602,-122.2877083,#WorkingOvertime,2013-09-13 02:42:13,45500457,20,14.0,20.14
378707956554293248,37.529082,-122.287613,PG Belmont's 2013 Bloc Party! #bouldering @ Planet Granite http://t.co/DuzZZRLsYB,2013-09-14 02:33:07,87485735,20,14.0,20.14
379105010052657152,37.5296176,-122.28733534,Por mi que le partan su madre a ese pinche pelirrojo hijo de Azcárraga.,2013-09-15 04:50:52,31359936,20,14.0,20.14
379476528364408833,37.5299123,-122.2882083,Tomorrow is P DAY!!,2013-09-16 05:27:09,1674893095,20,14.0,20.14
379477285113298946,37.5299123,-122.2882083,I honestly dont wanna run into her at General Conference. Lol,2013-09-16 05:30:09,1674893095,20,14.0,20.14
379477605805588480,37.5299123,-122.2882083,"I just dont wanna mess up the whole ""see you in 2 years."" Lol",2013-09-16 05:31:26,1674893095,20,14.0,20.14
379480729274445826,37.5297259,-122.2879618,@TonganNinjah Dude I heard that at school and almost died!! Lol,2013-09-16 05:43:50,1674893095,20,14.0,20.14
379482163298578432,37.5297259,-122.2879618,"@TonganNinjah haha, it is. In a weird way. Lol, and the dance move too.",2013-09-16 05:49:32,1674893095,20,14.0,20.14
379482778527473664,37.5297259,-122.2879618,"Omg, I wanna smart couponing!",2013-09-16 05:51:59,1674893095,20,14.0,20.14
379484522984648704,37.5297259,-122.2879618,"@TonganNinjah haha, yeah. Just stick to the usual step and snap. Lol",2013-09-16 05:58:55,1674893095,20,14.0,20.14
379484629461250048,37.5297259,-122.2879618,"""@emaumalanga: @LadyMCUnga jk girl lol""yes niggah. Lol",2013-09-16 05:59:20,1674893095,20,14.0,20.14
379485491566878720,37.5297259,-122.2879618,All talk no proof! #SHOWME,2013-09-16 06:02:46,1674893095,20,14.0,20.14
379486613744537600,37.5297259,-122.2879618,@TonganNinjah haha! Weh my bad superstar.,2013-09-16 06:07:13,1674893095,20,14.0,20.14
379610364922441728,37.5293742,-122.28798947,Can it be Winter already?!,2013-09-16 14:18:58,489777484,20,14.0,20.14
380159221221715968,37.5298062,-122.28680419,I need sugar.,2013-09-18 02:39:56,34104853,20,14.0,20.14
380179586710896640,37.52971929,-122.28691358,@nicoyagirl95 we out! Get a guest pass!,2013-09-18 04:00:51,34104853,20,14.0,20.14
380179870765940736,37.52987083,-122.28702128,So ios7 comes out tomorrow.,2013-09-18 04:01:59,34104853,20,14.0,20.14
380192879991193600,37.52951706,-122.28678836,I want a boyfriend that speaks Spanish so when we argue it'll be more fun.,2013-09-18 04:53:40,34104853,20,14.0,20.14
380193082496413696,37.52983239,-122.28677628,PINCHE PINCHE PINCHE PINCHE,2013-09-18 04:54:29,34104853,20,14.0,20.14
380199896113872896,37.52946046,-122.28731575,@nicoyagirl95 http://t.co/MlsnrNLUqJ,2013-09-18 05:21:33,34104853,20,14.0,20.14
380200539444617216,37.52975855,-122.28690712,cuz I'm a boss ass bitch bitch bitch bitch bitch bitch bitch,2013-09-18 05:24:07,34104853,20,14.0,20.14
380205779435143168,37.52986894,-122.28683394,"Blood makes you related, loyalty makes you family.",2013-09-18 05:44:56,34104853,20,14.0,20.14
380207998259306496,37.52980121,-122.28690259,I try so hard to get people to like me.,2013-09-18 05:53:45,34104853,20,14.0,20.14
380208194720522240,37.52980121,-122.28690259,But the second you disrespect me you're put on the bench. ?,2013-09-18 05:54:32,34104853,20,14.0,20.14
