id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
378204830948274176,37.75480872,-121.9103726,“@princesspiamia: What if we all loved each other more.”,2013-09-12 17:13:53,811257067,91,8.0,91.08
378221688694915072,37.7547733,-121.9104115,My teacher didn't wear a bra today.  Titties everywhere,2013-09-12 18:20:52,55224913,91,8.0,91.08
378230813487165440,37.75498081,-121.90949816,“@TheoBernados: I hardly miss a beat with @davidjtamas.” Secluded bathroom where you can take a poo in peace for the win!,2013-09-12 18:57:07,257342471,91,8.0,91.08
378231106933248000,37.75500519,-121.90944638,Nothing like listening to people talk about the quiz and realizing that you did ever problem wrong. Every. Single. One.,2013-09-12 18:58:17,257342471,91,8.0,91.08
378345440451637248,37.75486965,-121.91029119,@lysshrrs good. Besides that video; now female circumcision ?,2013-09-13 02:32:36,480848620,91,8.0,91.08
378361897885511681,37.75466096,-121.91017391,@lysshrrs yess it's so scary!,2013-09-13 03:38:00,480848620,91,8.0,91.08
378362536946458625,37.75466642,-121.91036191,@Mo_McKinnon ooh Danngg girl!,2013-09-13 03:40:33,480848620,91,8.0,91.08
379679501686702080,37.7546576,-121.90998902,“@stevenpitts31: @RachaelBernat #thingsnobodysays” guess I'm nobody,2013-09-16 18:53:41,381310563,91,8.0,91.08
379693825083850754,37.75483125,-121.91037424,"Great, @Silvyy95 &amp; @pohare58 left me to watch a Japanese sex film alone for 2 hours...??",2013-09-16 19:50:36,811257067,91,8.0,91.08
379766489240186880,37.75469282,-121.91028253,Sweet emotion.,2013-09-17 00:39:21,257342471,91,8.0,91.08
379785692588412928,37.75487907,-121.91031424,You know she want it,2013-09-17 01:55:39,413529264,91,8.0,91.08
380008759277281280,37.75500636,-121.9094325,This math class killed my vibe before I even walked in.,2013-09-17 16:42:03,239110084,91,8.0,91.08
380009046264119296,37.75495339,-121.90953413,Skinny niggas like us can't afford to lose weight. Lol RT “@_Ravly: I hate loosing weight ?”,2013-09-17 16:43:11,239110084,91,8.0,91.08
380022303955771392,37.75485161,-121.91029987,Candy Crush &gt; taking notes on this lecture.,2013-09-17 17:35:52,811257067,91,8.0,91.08
380154106662252546,37.75489666,-121.9103078,"a boyfriend should treat you like a girlfriend, not like a princess...stop expecting so much from guys &amp; maybe you won't be so disappointed",2013-09-18 02:19:36,480848620,91,8.0,91.08
380368087045767170,37.75485458,-121.9103001,@Silvyy95 are you coming today??,2013-09-18 16:29:53,811257067,91,8.0,91.08
380480272577204226,37.7548754,-121.9103107,@keani_yafreak I wish I knew how he does it,2013-09-18 23:55:40,413529264,91,8.0,91.08
380482363332911104,37.7548241,-121.9103639,“@Tyler___lee: Officially don't like iOS 7 lol bye with this fuckery.”???,2013-09-19 00:03:59,413529264,91,8.0,91.08
380482447495811072,37.75485801,-121.91032474,The word fuckery makes my laugh every time,2013-09-19 00:04:19,413529264,91,8.0,91.08
380678260364812288,37.7554345,-121.9086685,@faizanlakhani Veena Malik is one India-Pak dispute that Pak has clearly won. Pak has got rid of her but India can't'.,2013-09-19 13:02:24,119973634,91,8.0,91.08
380723795226415104,37.75508315,-121.9092094,It's my birthday tomorrow,2013-09-19 16:03:20,216854171,91,8.0,91.08
380731632287637504,37.7549594,-121.910345,Classss ???,2013-09-19 16:34:29,371544932,91,8.0,91.08
380871383699308546,37.7553738,-121.9086226,@chhabs I try to remember him as Denzel's brother in American Gangster.,2013-09-20 01:49:48,119973634,91,8.0,91.08
380896071242616833,37.755434,-121.9087247,@sarenberg @karaswisher @marissamayer How about Sir Ives if u are interested in a flatter logo.,2013-09-20 03:27:54,119973634,91,8.0,91.08
380907537815465984,37.7554258,-121.9086187,@PatriotsHaven Too early but this Chiefs team looks a like  2001 Pats Safe QB good defense,2013-09-20 04:13:28,119973634,91,8.0,91.08
380912010617057281,37.7554481,-121.9086923,@aparanjape @ESPNcricinfo  Lele was like all other BCCI officials was incompetent but at least  he used to be unintentionally funny.,2013-09-20 04:31:14,119973634,91,8.0,91.08
381028716161142784,37.7554078,-121.9086966,@chhabs That's sad,2013-09-20 12:14:59,119973634,91,8.0,91.08
381035241743187968,37.7553867,-121.9086894,@faizanlakhani Misabh has become a patron saint of lost causes.,2013-09-20 12:40:55,119973634,91,8.0,91.08
381036311164899328,37.7554147,-121.9086222,"@BenedictEvans @atul  Some significant number out of the 37m may have moved on to Android , plus there would be  many are still ok with 4s",2013-09-20 12:45:10,119973634,91,8.0,91.08
381041156424884224,37.7554294,-121.9087172,"@MumbaiCentral @greatbong @dna Well said, Only Nitpick RamJ did not make  a 'politically incorrect stmnt'. He simply made a incorrect stmnt",2013-09-20 13:04:25,119973634,91,8.0,91.08
381042046384877569,37.7554294,-121.9087172,@thehighsign Since u did not interact with that Pink Haired girl it means that u will never make millions from writing.,2013-09-20 13:07:57,119973634,91,8.0,91.08
