id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
377930948702380032,37.79844485,-122.27607186,@LaceySnr @forcedotcom I ran one yesterday from BART. #gocloud,2013-09-11 23:05:34,240857453,99,4.0,99.04
378014241493504001,37.79590888,-122.27829808,Ugh i hate ratchet customers,2013-09-12 04:36:32,23398633,99,4.0,99.04
378014390152224768,37.7958974,-122.27778329,Sorry boo you aint the shit,2013-09-12 04:37:08,23398633,99,4.0,99.04
378016296635334656,37.79557165,-122.27819518,Team no dinner,2013-09-12 04:44:42,23398633,99,4.0,99.04
378027551114801153,37.79572529,-122.27809204,Dam can yall leave im tryna go home #workproblems,2013-09-12 05:29:26,23398633,99,4.0,99.04
378187220772876290,37.7967642,-122.27640937,Been around Oakland like I know what's going on,2013-09-12 16:03:54,299304112,99,4.0,99.04
378188956976041984,37.79673,-122.276893,"I'm at Inn At The Square (Oakland, CA) http://t.co/Ra80lC5uOV",2013-09-12 16:10:48,534717683,99,4.0,99.04
378189325449822209,37.79560783,-122.27800225,"I'm at Port Of Oakland Administration Office (Oakland, CA) http://t.co/eXOgYJRwaz",2013-09-12 16:12:16,47229937,99,4.0,99.04
378197840196927488,37.79565368,-122.27669243,I swear if he doesn't pick Home of Chicken &amp; Waffles for his birthday brunch I will walk out,2013-09-12 16:46:06,299304112,99,4.0,99.04
378204058454331392,37.795181,-122.276585,Coffee and Chicken and waffles!! (@ Home of Chicken and Waffles) http://t.co/pBpEUylrSd,2013-09-12 17:10:48,21119061,99,4.0,99.04
378209942815375360,37.79750897,-122.27576488,"I'm at Urban Blend Cafe (Oakland, CA) http://t.co/G0xQpn6Kri",2013-09-12 17:34:11,534717683,99,4.0,99.04
378211891774242816,37.794989,-122.27754,"I'm at Roast Co (Oakland, CA) http://t.co/57QtU4zKr5",2013-09-12 17:41:56,534717683,99,4.0,99.04
378218646268837888,37.7959493,-122.27804661,"""REMEMBER WHO YOU ARE, DO WHAT YOU LOVE""

Graffiti Mural in Jack London Square (Oakland,… http://t.co/TxXLpACxyq",2013-09-12 18:08:46,570981216,99,4.0,99.04
378219027551637504,37.79575719,-122.27803142,Probably my last vh for awhile. Im gonna miss bay area food. http://t.co/Qst4KIvSxU,2013-09-12 18:10:17,23398633,99,4.0,99.04
378224656928743424,37.795549,-122.279669,"I'm at Rocky's Hot Dog's (Oakland, CA) http://t.co/I2fFjir7k7",2013-09-12 18:32:39,47229937,99,4.0,99.04
378235988277231616,37.79706573,-122.27581024,Photo shoot time with @modelmandarose and tomiknoxphotography &gt;:) @ The Night Light http://t.co/LNQFezDk2t,2013-09-12 19:17:41,421562810,99,4.0,99.04
378236329831989248,37.79717792,-122.27580364,"I'm at Nation's Giant Burger (Oakland, CA) http://t.co/ezyATSFFLn",2013-09-12 19:19:02,534717683,99,4.0,99.04
