id,lat,lng,text,timeStamp,user_id,mb_cluster,db_cluster,cluster
378010198125731840,37.2590178,-121.80487,"""@AustinMahone: We all make mistakes, but they don't define you. What defines you is learning from the mistakes you make.""",2013-09-12 04:20:28,1644396757,17,6.0,17.06
378024359530487808,37.2589375,-121.8049759,I don't know if I should be taking you seriously or not.,2013-09-12 05:16:45,1644396757,17,6.0,17.06
378025498174967808,37.2589375,-121.8049759,"You don't even hmu on a daily basis, yet you swear to want to be w/ me so bad, what kind of shit is that man?",2013-09-12 05:21:16,1644396757,17,6.0,17.06
378294274523004928,37.2589514,-121.8049606,I have this as my lockscreen bc I like to pretend that @AustinMahone is pointing at ME. LOL http://t.co/1hmZjukG96,2013-09-12 23:09:18,1644396757,17,6.0,17.06
378295031431323648,37.2589627,-121.8049714,"My brother just needs to move out, like honestly get the fuck out of here already",2013-09-12 23:12:18,1644396757,17,6.0,17.06
378297203367755776,37.2589447,-121.8049576,WHY AM I STILL SICK?!,2013-09-12 23:20:56,1644396757,17,6.0,17.06
378306394148978688,37.2589479,-121.8049212,I want starbucks,2013-09-12 23:57:27,1644396757,17,6.0,17.06
378308857929281536,37.2589663,-121.8049009,Studying vocab &lt;,2013-09-13 00:07:15,1644396757,17,6.0,17.06
378325466068680704,37.2589534,-121.8048838,No.. JUST NO.,2013-09-13 01:13:14,1644396757,17,6.0,17.06
378336536393027585,37.2590154,-121.8047911,"I have no body, whatsoever.",2013-09-13 01:57:14,1644396757,17,6.0,17.06
378342961039175680,37.2589452,-121.8048797,@AustinMahone Do you know how much a polar bear weighs? ?,2013-09-13 02:22:45,1644396757,17,6.0,17.06
378346057140150273,37.25884946,-121.80335928,?,2013-09-13 02:35:04,64447999,17,6.0,17.06
378346151658811392,37.25880121,-121.80341036,Packing sucks,2013-09-13 02:35:26,64447999,17,6.0,17.06
378354409832345600,37.2589699,-121.8049427,Lol I just found my $20 I was mad about bc I thought my mom found them &amp; took them.. shhh don't tell my family lol,2013-09-13 03:08:15,1644396757,17,6.0,17.06
378354549989203968,37.2589632,-121.8049576,I hate having high cheekbones ?,2013-09-13 03:08:48,1644396757,17,6.0,17.06
378354708219322368,37.2589632,-121.8049576,"I hate when people get hella butt hurt over everything, it makes me want to fuck with them more so they get mad. Lol",2013-09-13 03:09:26,1644396757,17,6.0,17.06
378359739702202368,37.2590086,-121.8049303,I just want to have fun,2013-09-13 03:29:26,1644396757,17,6.0,17.06
378391861364133888,37.25798246,-121.80405501,Finally leaving to Mexico ?,2013-09-13 05:37:04,64447999,17,6.0,17.06
378399909012967424,37.2589385,-121.804997,This song is just.. perfect. http://t.co/xTkuGTLZLT,2013-09-13 06:09:03,1644396757,17,6.0,17.06
378661200659107840,37.2589638,-121.8048694,I'm getting my babysitting money today and theeeen BUYING MY TICKET TO SEE @_johnnymaxwell ON THE 21ST ? hopefully..,2013-09-13 23:27:20,1644396757,17,6.0,17.06
378672114175193088,37.2589274,-121.8048773,This is really the best thing in the world. It's perfect. @AustinMahone https://t.co/P9H9aJhLVM,2013-09-14 00:10:42,1644396757,17,6.0,17.06
378676935565385728,37.2589666,-121.8048783,"I hate how guys can wear the same outfits every week, but girls can't wear the same outfit twice in a month w/o someone noticing.",2013-09-14 00:29:51,1644396757,17,6.0,17.06
379023978599579649,37.25949343,-121.80511884,Grrr @ Toronto http://t.co/RCXjj7dy9Z,2013-09-14 23:28:53,18993418,17,6.0,17.06
379053192518336512,37.25950709,-121.80512086,Wonder twin num 2 @ sahara desert http://t.co/JjIH9xSv4y,2013-09-15 01:24:58,18993418,17,6.0,17.06
379094826773262337,37.25803993,-121.80334328,On the phone with baby. ?,2013-09-15 04:10:24,59021986,17,6.0,17.06
379100261685293056,37.25792083,-121.80335269,Everybody posting the same shit.,2013-09-15 04:32:00,59021986,17,6.0,17.06
379100398612525057,37.25798802,-121.80339315,Bye Twitter! ?,2013-09-15 04:32:33,59021986,17,6.0,17.06
379277030291808256,37.25702659,-121.80368017,Someone should have recored last night!? #ShitShow,2013-09-15 16:14:25,499578764,17,6.0,17.06
379302398298451968,37.25948195,-121.80516017,Guess she likes ducks @ swan lake http://t.co/Wea9EpTOWT,2013-09-15 17:55:13,18993418,17,6.0,17.06
379516829036601344,37.25705662,-121.8039076,Just got home ?,2013-09-16 08:07:17,64447999,17,6.0,17.06
379693021786570752,37.25889001,-121.80348083,Well so much for a good weekend ?,2013-09-16 19:47:25,64447999,17,6.0,17.06
379693311881388032,37.25886309,-121.80351351,"I might spoil myself and get the hotel room for myself and have ""me"" time",2013-09-16 19:48:34,64447999,17,6.0,17.06
379701960385249280,37.2588704,-121.80359158,Turn up this saturday for my bday with my girls ayyyyy ?????,2013-09-16 20:22:56,64447999,17,6.0,17.06
379702341345476608,37.25890255,-121.80345266,Hmmmmm gota go buy a bday outfit ?,2013-09-16 20:24:27,64447999,17,6.0,17.06
379703358782996480,37.25888218,-121.80343173,My choice of drank this saturday has to be Jack Daniels Honey its my birthday so ima drink what i want,2013-09-16 20:28:29,64447999,17,6.0,17.06
379786925260820480,37.25884085,-121.80329938,I just wana be happy,2013-09-17 02:00:33,64447999,17,6.0,17.06
379788802601934849,37.25879106,-121.80350816,I dont like going out anymore but since its my bday i dont wana be home all bored sooooo ima go out,2013-09-17 02:08:01,64447999,17,6.0,17.06
379789042331561984,37.25889142,-121.80350677,I would of rather got a hotel room with him and spend my bday with him but he has his own plans ?,2013-09-17 02:08:58,64447999,17,6.0,17.06
379789276935770112,37.25891917,-121.8033121,Thought it would be awesome that our bdays are 2 days apart but it sucks,2013-09-17 02:09:54,64447999,17,6.0,17.06
379789474323906560,37.25880098,-121.80341831,All i want is love and affection,2013-09-17 02:10:41,64447999,17,6.0,17.06
379790972592218112,37.25886793,-121.80340423,My last 2 birthdays i received hella good gifts but this year ima buy my own gifts,2013-09-17 02:16:38,64447999,17,6.0,17.06
379793347331633152,37.25892833,-121.80340146,Sweet lady- Tyrese,2013-09-17 02:26:04,64447999,17,6.0,17.06
379798883695468545,37.25876848,-121.8033801,I cant keep doing this,2013-09-17 02:48:04,64447999,17,6.0,17.06
